 # Time(s) Time(min) u(m/s)
    326.0000      5.4333     23.9043
    327.0000      5.4500     23.9649
    328.0000      5.4667     24.0254
    329.0000      5.4833     24.0860
    330.0000      5.5000     24.1465
    331.0000      5.5167     24.2070
    332.0000      5.5333     24.2675
    333.0000      5.5500     24.3280
    334.0000      5.5667     24.3885
    335.0000      5.5833     24.4490
    336.0000      5.6000     24.5094
    337.0000      5.6167     24.5699
    338.0000      5.6333     24.6303
    339.0000      5.6500     24.6907
    340.0000      5.6667     24.7511
    341.0000      5.6833     24.8115
    342.0000      5.7000     24.8719
    343.0000      5.7167     24.9323
    344.0000      5.7333     24.9926
    345.0000      5.7500     25.0530
    346.0000      5.7667     25.1133
    347.0000      5.7833     25.1737
    348.0000      5.8000     25.2340
    349.0000      5.8167     25.2943
    350.0000      5.8333     25.3545
    351.0000      5.8500     25.4148
    352.0000      5.8667     25.4751
    353.0000      5.8833     25.5353
    354.0000      5.9000     25.5956
    355.0000      5.9167     25.6558
    356.0000      5.9333     25.7160
    357.0000      5.9500     25.7762
    358.0000      5.9667     25.8364
    359.0000      5.9833     25.8966
    360.0000      6.0000     25.9568
    361.0000      6.0167     26.0169
    362.0000      6.0333     26.0771
    363.0000      6.0500     26.1372
    364.0000      6.0667     26.1973
    365.0000      6.0833     26.2574
    366.0000      6.1000     26.3175
    367.0000      6.1167     26.3776
    368.0000      6.1333     26.4377
    369.0000      6.1500     26.4977
    370.0000      6.1667     26.5578
    371.0000      6.1833     26.6178
    372.0000      6.2000     26.6778
    373.0000      6.2167     26.7378
    374.0000      6.2333     26.7978
    375.0000      6.2500     26.8578
    376.0000      6.2667     26.9178
    377.0000      6.2833     26.9778
    378.0000      6.3000     27.0377
    379.0000      6.3167     27.0976
    380.0000      6.3333     27.1576
    381.0000      6.3500     27.2175
    382.0000      6.3667     27.2774
    383.0000      6.3833     27.3373
    384.0000      6.4000     27.3972
    385.0000      6.4167     27.4570
    386.0000      6.4333     27.5169
    387.0000      6.4500     27.5767
    388.0000      6.4667     27.6366
    389.0000      6.4833     27.6964
    390.0000      6.5000     27.7562
    391.0000      6.5167     27.8160
    392.0000      6.5333     27.8758
    393.0000      6.5500     27.9355
    394.0000      6.5667     27.9953
    395.0000      6.5833     28.0550
    396.0000      6.6000     28.1148
    397.0000      6.6167     28.1745
    398.0000      6.6333     28.2342
    399.0000      6.6500     28.2939
    400.0000      6.6667     28.3536
    401.0000      6.6833     28.4133
    402.0000      6.7000     28.4729
    403.0000      6.7167     28.5326
    404.0000      6.7333     28.5922
    405.0000      6.7500     28.6519
    406.0000      6.7667     28.7115
    407.0000      6.7833     28.7711
    408.0000      6.8000     28.8307
    409.0000      6.8167     28.8902
    410.0000      6.8333     28.9498
    411.0000      6.8500     29.0094
    412.0000      6.8667     29.0689
    413.0000      6.8833     29.1284
    414.0000      6.9000     29.1880
    415.0000      6.9167     29.2475
    416.0000      6.9333     29.3070
    417.0000      6.9500     29.3665
    418.0000      6.9667     29.4259
    419.0000      6.9833     29.4854
    420.0000      7.0000     29.5448
    421.0000      7.0167     29.6043
    422.0000      7.0333     29.6637
    423.0000      7.0500     29.7231
    424.0000      7.0667     29.7825
    425.0000      7.0833     29.8419
    426.0000      7.1000     29.9013
    427.0000      7.1167     29.9606
    428.0000      7.1333     30.0200
    429.0000      7.1500     30.0793
    430.0000      7.1667     30.1387
    431.0000      7.1833     30.1980
    432.0000      7.2000     30.2573
    433.0000      7.2167     30.3166
    434.0000      7.2333     30.3759
    435.0000      7.2500     30.4352
    436.0000      7.2667     30.4944
    437.0000      7.2833     30.5537
    438.0000      7.3000     30.6129
    439.0000      7.3167     30.6721
    440.0000      7.3333     30.7313
    441.0000      7.3500     30.7905
    442.0000      7.3667     30.8497
    443.0000      7.3833     30.9089
    444.0000      7.4000     30.9681
    445.0000      7.4167     31.0272
    446.0000      7.4333     31.0863
    447.0000      7.4500     31.1455
    448.0000      7.4667     31.2046
    449.0000      7.4833     31.2637
    450.0000      7.5000     31.3228
    451.0000      7.5167     31.3819
    452.0000      7.5333     31.4409
    453.0000      7.5500     31.5000
    454.0000      7.5667     31.5590
    455.0000      7.5833     31.6181
    456.0000      7.6000     31.6771
    457.0000      7.6167     31.7361
    458.0000      7.6333     31.7951
    459.0000      7.6500     31.8541
    460.0000      7.6667     31.9131
    461.0000      7.6833     31.9720
    462.0000      7.7000     32.0310
    463.0000      7.7167     32.0899
    464.0000      7.7333     32.1489
    465.0000      7.7500     32.2078
    466.0000      7.7667     32.2667
    467.0000      7.7833     32.3256
    468.0000      7.8000     32.3845
    469.0000      7.8167     32.4433
    470.0000      7.8333     32.5022
    471.0000      7.8500     32.5610
